offset	bank	bank_offset	text
0x073C75	0x1C	0x3C75	!q!1a
0x073C7B	0x1C	0x3C7B	!q!A1a
0x073C83	0x1C	0x3C83	PP@@00
0x073D67	0x1C	0x3D67	aP0W
0x073D94	0x1C	0x3D94	@0`0`
0x073DA0	0x1C	0x3DA0	@0`0
0x073DB7	0x1C	0x3DB7	@P@P
0x073E18	0x1C	0x3E18	 0`p
0x073E20	0x1C	0x3E20	 0`p
0x073F07	0x1C	0x3F07	aP`P`P`P`V
0x0741A6	0x1D	0x01A6	^#fk^#DM
0x074425	0x1D	0x0425	^#Vbk
0x07444D	0x1D	0x044D	F8F?FVFgFtF
0x0744A4	0x1D	0x04A4	w4!W
0x0744BD	0x1D	0x04BD	_zS_
0x0744D1	0x1D	0x04D1	z('_!?
0x07450F	0x1D	0x050F	7=g>
0x074535	0x1D	0x0535	J*fo*W
0x074556	0x1D	0x0556	}T!m
0x07457F	0x1D	0x057F	_!0L
0x07460F	0x1D	0x060F	Fs#r#
0x074620	0x1D	0x0620	F+~=(
0x074626	0x1D	0x0626	2V+^
0x074643	0x1D	0x0643	"{""z"""
0x074659	0x1D	0x0659	F+:^W
0x074705	0x1D	0x0705	T]!s
0x0747F5	0x1D	0x07F5	*foB
0x07489F	0x1D	0x089F	(a!c
0x0748C8	0x1D	0x08C8	($!%
0x07491A	0x1D	0x091A	G I{
0x07493B	0x1D	0x093B	O ({
0x074C2A	0x1D	0x0C2A	0H`x
0x074CDD	0x1D	0x0CDD	"M""M2MBMRMbMrM"
0x074D14	0x1D	0x0D14	#4EVgw
0x074D23	0x1D	0x0D23	#3DUfwwx
0x074D32	0x1D	0x0D32	"""34EUfwwx"
0x074D42	0x1D	0x0D42	34DUVfwwx
0x074D8E	0x1D	0x0D8E	3333
0x074DA6	0x1D	0x0DA6	""""""""""""""""""""""""""
0x074DDA	0x1D	0x0DDA	""""""""""""""""""
0x074DEA	0x1D	0x0DEA	33333333`NgNnNwN
0x074E15	0x1D	0x0E15	O(O/O6O=OWObO
0x074E25	0x1D	0x0E25	OZNZNZNZNZNZNZNZNZNZNZNZNZNZNZNZNZNZNZNZNZNZNZNZNZNZN
0x074FBB	0x1D	0x0FBB	P)P2P?POP_PjP
0x074FDD	0x1D	0x0FDD	Q5QEQYQkQyQ
0x075241	0x1D	0x1241	)S2S
0x0752A6	0x1D	0x12A6	S`TMU
0x0752B8	0x1D	0x12B8	YkZh[
0x0752C1	0x1D	0x12C1	]+_+`
0x0752C8	0x1D	0x12C8	`vacb
0x075334	0x1D	0x1334	e9eme
0x075395	0x1D	0x1395	`a0e
0x0753B6	0x1D	0x13B6	a0Q`
0x0753F6	0x1D	0x13F6	2P`0
0x075559	0x1D	0x1559	A@@A
0x075788	0x1D	0x1788	 p 0
0x0757F9	0x1D	0x17F9	2X@p 0
0x07581F	0x1D	0x181F	@`@0
0x075833	0x1D	0x1833	@ 0@0
0x07588D	0x1D	0x188D	QQ1Q
0x075894	0x1D	0x1894	aQaa
0x0758AB	0x1D	0x18AB	QQ1Q
0x0758B2	0x1D	0x18B2	aaaaa
0x0758C8	0x1D	0x18C8	QQ1Q
0x0758CF	0x1D	0x18CF	aQaa
0x0758E5	0x1D	0x18E5	QQ1Q
0x075944	0x1D	0x1944	p`P@0 
0x0759E7	0x1D	0x19E7	qaQU
0x075BB7	0x1D	0x1BB7	PP@00
0x075C0C	0x1D	0x1C0C	PP@00
0x075C82	0x1D	0x1C82	0000
0x075CAE	0x1D	0x1CAE	rQbRAV
0x075CFA	0x1D	0x1CFA	e5Ccc
0x075D06	0x1D	0x1D06	cC7W
0x075E28	0x1D	0x1E28	pP0 
0x075FE8	0x1D	0x1FE8	AaA1
0x076024	0x1D	0x2024	!1Qaq
0x076138	0x1D	0x2138	`a0`0`
0x076188	0x1D	0x2188	 0@P
0x07630E	0x1D	0x230E	 0@`
0x076313	0x1D	0x2313	@0@`
0x076404	0x1D	0x2404	 ``@
0x07643C	0x1D	0x243C	000@P
0x076448	0x1D	0x2448	]d1@
0x076453	0x1D	0x2453	]d1@
0x0764AD	0x1D	0x24AD	 0 0@P@P`pP
0x0765BC	0x1D	0x25BC	@0`0`
0x076643	0x1D	0x2643	@0`0`
0x07664E	0x1D	0x264E	@0`0`
0x07669E	0x1D	0x269E	 0 0@P@P`pP
0x076822	0x1D	0x2822	*fo*
0x0768A5	0x1D	0x28A5	^#Vbk
0x0768AE	0x1D	0x28AE	i'i8iMifiri
0x0768D9	0x1D	0x28D9	Fs#ry
0x0768FF	0x1D	0x28FF	"""#{""r"
0x076940	0x1D	0x2940	s#r!
0x0769C7	0x1D	0x29C7	"""#{""r"
0x0769DD	0x1D	0x29DD	<W^{
0x0769FC	0x1D	0x29FC	"""#z""s"
0x076A0A	0x1D	0x2A0A	*fo>
0x076A90	0x1D	0x2A90	likjkmkpkskvkyk|k
0x076B0A	0x1D	0x2B0A	l l#l&l)l,l/l2l5l8l;l>lAlDlGlJlMlPlSlVlYl\laldlgljlmlplslvlyl|l
0x076C91	0x1D	0x2C91	+{w{
0x076CA0	0x1D	0x2CA0	U|q|
0x076CB5	0x1D	0x2CB5	.~=~
0x076CD0	0x1D	0x2CD0	m#m3mCmSmcm
0x076CF0	0x1D	0x2CF0	msmy
0x076D05	0x1D	0x2D05	#4EVgw
0x076D14	0x1D	0x2D14	#3DUfwwx
0x076D23	0x1D	0x2D23	"""34EUfwwx"
0x076D33	0x1D	0x2D33	34DUVfwwx
0x076D7F	0x1D	0x2D7F	3333
0x076D97	0x1D	0x2D97	""""""""""""""""""""""""""
0x076DCB	0x1D	0x2DCB	""""""""""""""""""
0x076DDB	0x1D	0x2DDB	33333333
0x077848	0x1D	0x3848	!P(`
0x07785E	0x1D	0x385E	DP(`
0x07800C	0x1E	0x000C	KISS MAIL
0x07801A	0x1E	0x001A	GB KISS MENU 
0x07802C	0x1E	0x002C	DD((
0x078032	0x1E	0x0032	((DD
0x07803C	0x1E	0x003C	8(8(|D|D
0x07804A	0x1E	0x004A	88|D
0x078054	0x1E	0x0054	|D88
0x07805C	0x1E	0x005C	8(|D
0x078062	0x1E	0x0062	|D8(
0x07806A	0x1E	0x006A	88|D
0x078074	0x1E	0x0074	|D88
0x07809F	0x1E	0x009F	~[r\f+wHx^x:y
0x0780B1	0x1E	0x00B1	}>~B}[}gw
0x0780BD	0x1E	0x00BD	wvw*m
0x0780C3	0x1E	0x00C3	rNmmm
0x0780C9	0x1E	0x00C9	m)naouo
0x0780E7	0x1E	0x00E7	l#l*l7lVl3lbl
0x0781BC	0x1E	0x01BC	(o#~
0x078313	0x1E	0x0313	_C8&
0x07833F	0x1E	0x033F	\!_M
0x07843B	0x1E	0x043B	eI!S
0x07849F	0x1E	0x049F	:A>2
0x0784AD	0x1E	0x04AD	      
0x0784BD	0x1E	0x04BD	      
0x0784CE	0x1E	0x04CE	      
0x0784E2	0x1E	0x04E2	 --- 
0x0784EF	0x1E	0x04EF	 ---
0x0784FD	0x1E	0x04FD	No.1:
0x078503	0x1E	0x0503	No.2:
0x078509	0x1E	0x0509	No.3:
0x07852F	0x1E	0x052F	~#^#
0x07858D	0x1E	0x058D	^#V#
0x0785EE	0x1E	0x05EE	V#~#
0x0786B9	0x1E	0x06B9	(^!6M>
0x07871B	0x1E	0x071B	!_M7
0x07878D	0x1E	0x078D	N#F#^#V{
0x07883F	0x1E	0x083F	W mx
0x07887A	0x1E	0x087A	W 2x
0x07894D	0x1E	0x094D	^#V##*fo
0x078A59	0x1E	0x0A59	F##~##
0x078AC5	0x1E	0x0AC5	  No.
0x078B35	0x1E	0x0B35	I!;O
0x078B81	0x1E	0x0B81	i!wL
0x078BF6	0x1E	0x0BF6	(NDNeN
0x078D9D	0x1E	0x0D9D	GB KISS 
0x078F45	0x1E	0x0F45	 GB KISS 
0x078F5D	0x1E	0x0F5D	&L   
0x0790E0	0x1E	0x10E0	''dd?I
0x0790EA	0x1E	0x10EA	  `@
0x079118	0x1E	0x1118	~~HH
0x0791A4	0x1E	0x11A4	  gS
0x0791BA	0x1E	0x11BA	oB(,
0x07920E	0x1E	0x120E	88DD<
0x079220	0x1E	0x1220	ccG&G
0x0792A7	0x1E	0x12A7	"~)""""II"
0x0792B5	0x1E	0x12B5	+ ((''
0x0792CC	0x1E	0x12CC	2.b^
0x079305	0x1E	0x1305	&:Nr
0x07932C	0x1E	0x132C	88llfz'9
0x079369	0x1E	0x1369	,+~y
0x07939C	0x1E	0x139C	$$MM
0x0793ED	0x1E	0x13ED	11m3
0x079427	0x1E	0x1427	a~Xp
0x07945C	0x1E	0x145C	Opo[t_p
0x07946C	0x1E	0x146C	-aW4`
0x07947B	0x1E	0x147B	p_d0?
0x0794CA	0x1E	0x14CA	"!""""Q"
0x079524	0x1E	0x1524	U 77
0x0795A3	0x1E	0x15A3	/'|x
0x0795A8	0x1E	0x15A8	'#.,y@
0x0795B6	0x1E	0x15B6	!!y@
0x0795F6	0x1E	0x15F6	d` lD
0x0795FC	0x1E	0x15FC	"HHLHOGy""a"
0x07960F	0x1E	0x160F	y Sy
0x079614	0x1E	0x1614	A@@`@
0x07965D	0x1E	0x165D	' z!
0x079696	0x1E	0x1696	`2.b^
0x0796D7	0x1E	0x16D7	pp]@
0x0796FC	0x1E	0x16FC	x11!!bc
0x0797CD	0x1E	0x17CD	p`@@~
0x07980C	0x1E	0x180C	~!<3yG
0x079829	0x1E	0x1829	Sfz'9
0x079835	0x1E	0x1835	ho47
0x0798AB	0x1E	0x18AB	`PP((W(`7$ 
0x079901	0x1E	0x1901	2.b^
0x07992E	0x1E	0x192E	<3yG
0x079989	0x1E	0x1989	 VR 
0x0799C2	0x1E	0x19C2	FGY^gx
0x079A28	0x1E	0x1A28	)*+,-
0x079A31	0x1E	0x1A31	./0123456789
0x079A41	0x1E	0x1A41	:;<=>?@ABCD
0x079A51	0x1E	0x1A51	EFGHIJKLMNOP
0x079A61	0x1E	0x1A61	QRSTUVWXYZ[\
0x079A70	0x1E	0x1A70	]^_`ab
0x079A78	0x1E	0x1A78	]cdefb
0x079A80	0x1E	0x1A80	ghijhk
0x079A88	0x1E	0x1A88	ghijhk
0x079AA0	0x1E	0x1AA0	lmnopqr
0x079AB0	0x1E	0x1AB0	uvwxyz{
0x079AF6	0x1E	0x1AF6	34567
0x079B06	0x1E	0x1B06	?@ABC
0x079B19	0x1E	0x1B19	MNOP
0x079B21	0x1E	0x1B21	QRST
0x079B29	0x1E	0x1B29	YZ[\
0x079B30	0x1E	0x1B30	]^_`ab
0x079B38	0x1E	0x1B38	]cdefb
0x079B40	0x1E	0x1B40	ghijhk
0x079B48	0x1E	0x1B48	ghijhk
0x079BB1	0x1E	0x1BB1	./01234
0x079BC1	0x1E	0x1BC1	:;<=>?@
0x079BD1	0x1E	0x1BD1	EFGH
0x079BE1	0x1E	0x1BE1	QRST
0x079BE9	0x1E	0x1BE9	YZ[\
0x079BF0	0x1E	0x1BF0	]^_`ab
0x079BF8	0x1E	0x1BF8	]cdefb
0x079C00	0x1E	0x1C00	ghijhk
0x079C08	0x1E	0x1C08	ghijhk
0x079C68	0x1E	0x1C68	)*+,-
0x079C95	0x1E	0x1C95	IJKL
0x079CA1	0x1E	0x1CA1	QRSTUVWXYZ[\
0x079CB0	0x1E	0x1CB0	]^_`ab
0x079CB8	0x1E	0x1CB8	]cdefb
0x079CC0	0x1E	0x1CC0	ghijhk
0x079CC8	0x1E	0x1CC8	ghijhk
0x07A0C5	0x1E	0x20C5	ia8:>
0x07A1A8	0x1E	0x21A8	b9bRbob
0x07A1B4	0x1E	0x21B4	b-c^csc
0x07A1C2	0x1E	0x21C2	d<ded
0x07A255	0x1E	0x2255	KISS MAIL
0x07A296	0x1E	0x2296	OK:A
0x07A36D	0x1E	0x236D	OK:A
0x07A3CB	0x1E	0x23CB	OK:A
0x07A3D4	0x1E	0x23D4	KISS MAIL
0x07A436	0x1E	0x2436	OK:A
0x07A492	0x1E	0x2492	KISS MAIL
0x07A51B	0x1E	0x251B	X!5e
0x07A56D	0x1E	0x256D	KISS
0x07A609	0x1E	0x2609	KISS MAIL
0x07A61E	0x1E	0x261E	KISS-MAIL
0x07A667	0x1E	0x2667	]T##
0x07A673	0x1E	0x2673	> 2w
0x07A689	0x1E	0x2689	F##~
0x07A746	0x1E	0x2746	,e!$h
0x07A753	0x1E	0x2753	]h8\
0x07A7BB	0x1E	0x27BB	#N#F#
0x07A86D	0x1E	0x286D	WMD!Uh
0x07A904	0x1E	0x2904	h8{(
0x07A913	0x1E	0x2913	h8l 
0x07A943	0x1E	0x2943	h8<(
0x07A94E	0x1E	0x294E	h81 
0x07A994	0x1E	0x2994	wx= 
0x07AAB4	0x1E	0x2AB4	g*fo
0x07AAC0	0x1E	0x2AC0	"k*k""kwk;k"
0x07AC24	0x1E	0x2C24	|l8N
0x07AC3F	0x1E	0x2C3F	>j83
0x07AC50	0x1E	0x2C50	"Sj8"""
0x07AD01	0x1E	0x2D01	s#r#
0x07AD06	0x1E	0x2D06	s#r#
0x07AD0B	0x1E	0x2D0B	s#r#q#p
0x07AD16	0x1E	0x2D16	^#V#
0x07AD1B	0x1E	0x2D1B	^#V#
0x07AD20	0x1E	0x2D20	^#V#N#F
0x07AD51	0x1E	0x2D51	s#r!
0x07AD5B	0x1E	0x2D5B	"""""""""p#""6"
0x07AD85	0x1E	0x2D85	5#F#N4#
0x07AD94	0x1E	0x2D94	N#F#5# 
0x07ADAC	0x1E	0x2DAC	q#p!
0x07ADB2	0x1E	0x2DB2	F##N4
0x07AE31	0x1E	0x2E31	##*OF
0x07AF16	0x1E	0x2F16	Wr+s
0x07AF25	0x1E	0x2F25	^#V+
0x07AF3B	0x1E	0x2F3B	F+N+V+^+~+ng*
0x07AFA1	0x1E	0x2FA1	 8-_V
0x07AFBD	0x1E	0x2FBD	OzS_
0x07AFE7	0x1E	0x2FE7	"G""2y"
0x07B067	0x1E	0x3067	Hq8?
0x07B0BD	0x1E	0x30BD	##~++
0x07B0C8	0x1E	0x30C8	q###~
0x07B113	0x1E	0x3113	^#V#~#
0x07B124	0x1E	0x3124	^#V#~###*
0x07B158	0x1E	0x3158	"""w+MD*fo|"
0x07B172	0x1E	0x3172	]T*/
0x07B179	0x1E	0x3179	#*fo
0x07B19F	0x1E	0x319F	"i`{""z"">"
0x07B1A9	0x1E	0x31A9	####
0x07B1D7	0x1E	0x31D7	s#w#s#w
0x07B269	0x1E	0x3269	####
0x07B273	0x1E	0x3273	V#*=
0x07B287	0x1E	0x3287	*foz
0x07B384	0x1E	0x3384	6qkD
0x07B459	0x1E	0x3459	880 p`OI
0x07B4B7	0x1E	0x34B7	/e@p0`p
0x07B51B	0x1E	0x351B	5Aw?
0x07B53B	0x1E	0x353B	:<`p@
0x07B597	0x1E	0x3597	(0a_
0x07B687	0x1E	0x3687	=~P=
0x07B6A3	0x1E	0x36A3	xx88r
0x07B6E5	0x1E	0x36E5	g^#V+
0x07B763	0x1E	0x3763	@P 0*
0x07B7F7	0x1E	0x37F7	#F#N
0x07B867	0x1E	0x3867	s#r{
0x07B8F5	0x1E	0x38F5	@*fo
0x07B910	0x1E	0x3910	=F#^#V
0x07B92D	0x1E	0x392D	@*fo
0x07B93E	0x1E	0x393E	r#s#p#q#
0x07BA0A	0x1E	0x3A0A	x a!
0x07BACB	0x1E	0x3ACB	( ~4
0x07BB4A	0x1E	0x3B4A	1234ABCD
0x07BBE3	0x1E	0x3BE3	01234 56789  ()<> 
0x07BBF7	0x1E	0x3BF7	"[]@ !?""'# +-*/% ,.\$= :;^&"
0x07BC15	0x1E	0x3C15	_ A BCDEF 
0x07BC20	0x1E	0x3C20	ABCDE FGHIJ KLMNO PQRST UVWXY Z .!? 
0x07BC63	0x1E	0x3C63	-'() 
0x07BC69	0x1E	0x3C69	abcde fghij klmno pqrst uvwxy z{|}~ 
0x07BCCD	0x1E	0x3CCD	  -,.!? 
0x07BD3A	0x1E	0x3D3A	  -,.!? 
0x07BD64	0x1E	0x3D64	"""*fo*"
0x07BD8F	0x1E	0x3D8F	$s#r
0x07BD9E	0x1E	0x3D9E	"""*fo"
0x07BF3C	0x1E	0x3F3C	))))MD
0x07C000	0x1F	0x0000	gRnRuR|R
0x07C02B	0x1F	0x002B	dscMd
0x07C039	0x1F	0x0039	d#e%b~A
0x07C04F	0x1F	0x004F	[~A~A~A
0x07C059	0x1F	0x0059	f[gVe@f
0x07C063	0x1F	0x0063	`~ASW
0x07C08B	0x1F	0x008B	V8W$W
0x07C091	0x1F	0x0091	YX\]X
0x07C09B	0x1F	0x009B	Y~A~A~A~A~A~A~A~A~A~A|aP
0x07C0B9	0x1F	0x00B9	`~A~A~A7DVDJEfEwE
0x07C0E5	0x1F	0x00E5	H~A~A~A~A~A
0x07C0F1	0x1F	0x00F1	AYB~A
0x07C0FB	0x1F	0x00FB	M}N6NW
0x07C102	0x1F	0x0102	!qA~
0x07C10E	0x1F	0x010E	####
0x07C118	0x1F	0x0118	V#*=
0x07C12C	0x1F	0x012C	*foz
0x07C283	0x1F	0x0283	E26F27G28H29I36J37K38L39M46N47O48P49Q56R57S58T59U66V67W68X69Y76Z77?78!79-07/06\89&08w98t99h88*87#86 09u96d97110220330440550660770880990
0x07C374	0x1F	0x0374	81(82
0x07C37A	0x1F	0x037A	83)84
0x07C39E	0x1F	0x039E	05A16B17C18D19E10F26G27H28I29J20K36L37M38N39O30P46Q47R48S49T40U56V57W58X59Y50Z66?67!68-69/60\76&77w78t79c70*86#87 88h89 80196297398499590606707808909000
0x07C487	0x1F	0x0487	 \N#F
0x07C49E	0x1F	0x049E	 E#N#F#*
0x07C4AB	0x1F	0x04AB	 8+++++]Ti`|
0x07C503	0x1F	0x0503	EE> 
0x07C537	0x1F	0x0537	"""/""y""x""{""r"
0x07C54E	0x1F	0x054E	VE*fo
0x07C58D	0x1F	0x058D	( bk|
0x07C5B0	0x1F	0x05B0	lD>w
0x07C5BB	0x1F	0x05BB	]To&
0x07C621	0x1F	0x0621	####^#V#{
0x07C638	0x1F	0x0638	N#Fy
0x07C656	0x1F	0x0656	####^#V#{
0x07C682	0x1F	0x0682	"{""/""##"
0x07C689	0x1F	0x0689	^#V#y
0x07C6AA	0x1F	0x06AA	q#pi`
0x07C6B1	0x1F	0x06B1	"""/""q#p#s#ri`"
0x07C722	0x1F	0x0722	 7#N#F+++x
0x07C740	0x1F	0x0740	uDi`~
0x07C7AF	0x1F	0x07AF	N#F#^#V
0x07C7EB	0x1F	0x07EB	"PD>F""/2"
0x07C803	0x1F	0x0803	s#ri`DMz
0x07C8CB	0x1F	0x08CB	^#V{
0x07C8DA	0x1F	0x08DA	^D*_*W~
0x07C912	0x1F	0x0912	22w>x
0x07C91B	0x1F	0x091B	=D###
0x07C96F	0x1F	0x096F	*_*W*
0x07C97B	0x1F	0x097B	######*
0x07C983	0x1F	0x0983	G(V!
0x07C9B3	0x1F	0x09B3	{/_z/W
0x07C9DE	0x1F	0x09DE	MD*_*W
0x07CA09	0x1F	0x0A09	lD]T*/
0x07CA12	0x1F	0x0A12	#*fo|
0x07CA62	0x1F	0x0A62	####
0x07CA98	0x1F	0x0A98	s#w#s#w
0x07CAB1	0x1F	0x0AB1	gN!.
0x07CAD1	0x1F	0x0AD1	gs#r#p> 
0x07CAEE	0x1F	0x0AEE	s#r#
0x07CAFB	0x1F	0x0AFB	F##N
0x07CB27	0x1F	0x0B27	^#V!
0x07CB38	0x1F	0x0B38	s#r#
0x07CBA5	0x1F	0x0BA5	s#r+^#V#N#F{
0x07CBBF	0x1F	0x0BBF	=(!7
0x07CBC4	0x1F	0x0BC4	##N#F#{
0x07CBD4	0x1F	0x0BD4	N#Fy
0x07CBDC	0x1F	0x0BDC	N#F##
0x07CBE3	0x1F	0x0BE3	####N#F+
0x07CC25	0x1F	0x0C25	r+s##
0x07CCB8	0x1F	0x0CB8	^#V#~#
0x07CCC8	0x1F	0x0CC8	V+^####N#Fy
0x07CCE0	0x1F	0x0CE0	KBV+^{
0x07CCEA	0x1F	0x0CEA	Ws#r
0x07CCFD	0x1F	0x0CFD	N##F#}k_|bWx
0x07CD48	0x1F	0x0D48	(%T]G
0x07CD4F	0x1F	0x0D4F	!ux*
0x07CD6D	0x1F	0x0D6D	7My=
0x07CE62	0x1F	0x0E62	,p,>@
0x07CE77	0x1F	0x0E77	q,p,
0x07CEDF	0x1F	0x0EDF	,p,>@
0x07CEF4	0x1F	0x0EF4	s,r,
0x07CEF9	0x1F	0x0EF9	s,r,
0x07CF08	0x1F	0x0F08	"~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""~/""x"
0x07D096	0x1F	0x1096	"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""x"
0x07D1F3	0x1F	0x11F3	N,F,>
0x07D212	0x1F	0x1212	G^,V,
0x07D233	0x1F	0x1233	~,f,Mo
0x07D23A	0x1F	0x123A	N,~,]Tig
0x07D243	0x1F	0x1243	^,V,~,Mkb
0x07D24D	0x1F	0x124D	N,~,^,V,g}iO
0x07D27C	0x1F	0x127C	|/g}/o
0x07D2F6	0x1F	0x12F6	z/W{/_
0x07D301	0x1F	0x1301	|/g}/o#DM!
0x07D35F	0x1F	0x135F	z/W{/_
0x07D36A	0x1F	0x136A	|/g}/o#
0x07D379	0x1F	0x1379	S}k_|bW
0x07D382	0x1F	0x1382	|/g}/o,
0x07D394	0x1F	0x1394	*fo|
0x07D41C	0x1F	0x141C	T|/g}/o#
0x07D44A	0x1F	0x144A	0MD)
0x07D486	0x1F	0x1486	6 #}k_|bW> 
0x07D495	0x1F	0x1495	|/g}/o#>-
0x07D4E0	0x1F	0x14E0	6 #}k_|bW> 
0x07D4EF	0x1F	0x14EF	x/Gy/O|/g}/
0x07D5A6	0x1F	0x15A6	}k_|bW
0x07D5DF	0x1F	0x15DF	r#s#6
0x07D651	0x1F	0x1651	,p,>
0x07D663	0x1F	0x1663	s,r,
0x07D716	0x1F	0x1716	"x""5~"
0x07D867	0x1F	0x1867	(,DM!0
0x07D8CF	0x1F	0x18CF	""""""""""
0x07D9A7	0x1F	0x19A7	^#V#
0x07D9B5	0x1F	0x19B5	W+##
0x07D9E3	0x1F	0x19E3	)))))
0x07DA34	0x1F	0x1A34	g*V_
0x07DA42	0x1F	0x1A42	@[P[G[a[
0x07DA53	0x1F	0x1A53	ZAZ9[
0x07DA6D	0x1F	0x1A6D	Zg[AZAZ9[|]y[
0x07DAD7	0x1F	0x1AD7	 *ng>
0x07DAED	0x1F	0x1AED	 *ng
0x07DB0E	0x1F	0x1B0E	P[> 
0x07DB88	0x1F	0x1B88	=w#~
0x07DBF5	0x1F	0x1BF5	(Z8:
0x07DC5B	0x1F	0x1C5B	"""r#q#p#s#rah"
0x07DCA5	0x1F	0x1CA5	s#r#
0x07DCB2	0x1F	0x1CB2	))))>
0x07DCCF	0x1F	0x1CCF	PKC>w
0x07DCFF	0x1F	0x1CFF	Y]G>v
0x07DD39	0x1F	0x1D39	KC>z
0x07DD81	0x1F	0x1D81	0_(@
0x07DE9B	0x1F	0x1E9B	^#V##*G
0x07DEAC	0x1F	0x1EAC	8#*<
0x07DEB8	0x1F	0x1EB8	+4++++z
0x07DEC8	0x1F	0x1EC8	^#V##*G
0x07DEE4	0x1F	0x1EE4	5++++z
0x07DEEF	0x1F	0x1EEF	^#V#N#F
0x07DEFD	0x1F	0x1EFD	8##~
0x07DF04	0x1F	0x1F04	w+++++{
0x07DF10	0x1F	0x1F10	^#V#N#F
0x07DF1E	0x1F	0x1F1E	8##*
0x07DF26	0x1F	0x1F26	+w+++++{
0x07DF33	0x1F	0x1F33	*V#N#Fobx
0x07DFD2	0x1F	0x1FD2	,p,>@
0x07DFE7	0x1F	0x1FE7	s,r,
0x07E05D	0x1F	0x205D	F>(= 
0x07E239	0x1F	0x2239	4=(P=(Q=(R=
0x07E25B	0x1F	0x225B	G(&6
0x07E2BB	0x1F	0x22BB	"""*O~"
0x07E349	0x1F	0x2349	Xc>1
0x07E38B	0x1F	0x238B	.Skb
0x07E39A	0x1F	0x239A	.S}k_|bW
0x07E3C4	0x1F	0x23C4	"{""z""y""x"""
0x07E3E4	0x1F	0x23E4	*V_!
0x07E3EB	0x1F	0x23EB	.S{]T
0x07E40D	0x1F	0x240D	*_*W*
0x07E4AE	0x1F	0x24AE	dG+~
0x07E5BD	0x1F	0x25BD	?oMD{
0x07E5D8	0x1F	0x25D8	<H+###
0x07E642	0x1F	0x2642	f(a!
0x07E736	0x1F	0x2736	))))
0x07EB2D	0x1F	0x2B2D	W#zTg{]o
0x07EBA0	0x1F	0x2BA0	"y""x"""
0x07EBB0	0x1F	0x2BB0	"{""z"""
0x07EC26	0x1F	0x2C26	H(^>
0x07EC8F	0x1F	0x2C8F	'/wz
0x07ECCD	0x1F	0x2CCD	'/wz
0x07ED66	0x1F	0x2D66	P(\>
0x07EFC6	0x1F	0x2FC6	@@@xDDx
0x07EFD0	0x1F	0x2FD0	8D@D8
0x07EFD9	0x1F	0x2FD9	<DD<
0x07EFE0	0x1F	0x2FE0	8D|@<
0x07EFEF	0x1F	0x2FEF	8DD<
0x07EFF6	0x1F	0x2FF6	@@@xDDD
0x07F00E	0x1F	0x300E	@@DHpHD
0x07F028	0x1F	0x3028	XdDDD
0x07F030	0x1F	0x3030	8DDD8
0x07F038	0x1F	0x3038	xDDx@
0x07F040	0x1F	0x3040	<DD<
0x07F048	0x1F	0x3048	Xd`@@
0x07F056	0x1F	0x3056	  x  $
0x07F060	0x1F	0x3060	DDDL4
0x07F068	0x1F	0x3068	DDD(
0x07F136	0x1F	0x3136	8DDDDD8
0x07F15E	0x1F	0x315E	|@xD
0x07F167	0x1F	0x3167	 @xDD8
0x07F176	0x1F	0x3176	8DD8DD8
0x07F17E	0x1F	0x317E	8DD<
0x07F1BF	0x1F	0x31BF	$BB~BB
0x07F1C6	0x1F	0x31C6	|BB|BB|
0x07F1CF	0x1F	0x31CF	"""@@@"""
0x07F1D6	0x1F	0x31D6	xDBBBDx
0x07F1DE	0x1F	0x31DE	~@@|@@~
0x07F1E6	0x1F	0x31E6	~@@|@@@
0x07F1EF	0x1F	0x31EF	" @^B"""
0x07F1F6	0x1F	0x31F6	BBB~BBB
0x07F20E	0x1F	0x320E	DHP`PHD
0x07F216	0x1F	0x3216	@@@@@@|
0x07F226	0x1F	0x3226	BbRJFBB
0x07F22E	0x1F	0x322E	<BBBBB<
0x07F236	0x1F	0x3236	|BBB|@@
0x07F23E	0x1F	0x323E	<BBBZD:
0x07F246	0x1F	0x3246	|BBB|BB
0x07F24E	0x1F	0x324E	8D@<
0x07F25E	0x1F	0x325E	BBBBBB<
0x07F268	0x1F	0x3268	DD((
0x07F29F	0x1F	0x329F	     
0x07F316	0x1F	0x3316	@@@@@D8
0x07F320	0x1F	0x3320	0PP0`
0x07F391	0x1F	0x3391	JHH0
0x07F3F6	0x1F	0x33F6	DDdD
0x07F41E	0x1F	0x341E	  @`
0x07F456	0x1F	0x3456	@@J@@D8
0x07F460	0x1F	0x3460	0PP0`
0x07F4A9	0x1F	0x34A9	JHH0
0x07F4D1	0x1F	0x34D1	JHH0
0x07F519	0x1F	0x3519	TD( 
0x07F5A8	0x1F	0x35A8	DH@@<
